2.96619E+1	3.78275E+1	-2.91555E+0																	
2.94112E+1	3.81154E+1	-2.90281E+0																	
2.91509E+1	3.83959E+1	-2.88729E+0																	
																			
3.39362E+1	3.36441E+1	-3.67722E+0																	
3.35754E+1	3.35704E+1	-3.55030E+0																	
3.32108E+1	3.35127E+1	-3.42262E+0																	
3.28430E+1	3.35020E+1	-3.29651E+0																	
3.24818E+1	3.35899E+1	-3.17794E+0																	
3.21633E+1	3.38005E+1	-3.07846E+0																	
3.19054E+1	3.40927E+1	-3.00368E+0																	
3.16942E+1	3.44247E+1	-2.95181E+0																	
3.15121E+1	3.47747E+1	-2.91727E+0																	
3.13478E+1	3.51336E+1	-2.89714E+0																	
3.11920E+1	3.54960E+1	-2.89108E+0																	
3.10373E+1	3.58590E+1	-2.89376E+0																	
3.08785E+1	3.62196E+1	-2.90084E+0																	
3.07126E+1	3.65746E+1	-2.91713E+0																	
3.05370E+1	3.69218E+1	-2.93792E+0																	
3.03494E+1	3.72589E+1	-2.95808E+0																	
3.01523E+1	3.75865E+1	-2.97498E+0																	
2.99445E+1	3.79044E+1	-2.98845E+0																	
2.97238E+1	3.82145E+1	-2.99511E+0																	
2.94914E+1	3.85176E+1	-2.99873E+0																	
																			
3.39345E+1	3.36512E+1	-3.68580E+0																	
3.35882E+1	3.35434E+1	-3.55342E+0																	
3.32344E+1	3.34522E+1	-3.41992E+0																	
3.28736E+1	3.34074E+1	-3.28833E+0																	
3.25125E+1	3.34635E+1	-3.16416E+0																	
3.21874E+1	3.36548E+1	-3.05922E+0																	
3.19258E+1	3.39419E+1	-2.98084E+0																	
3.17181E+1	3.42776E+1	-2.92716E+0																	
3.15476E+1	3.46359E+1	-2.89245E+0																	
3.14010E+1	3.50048E+1	-2.87341E+0																	
3.12666E+1	3.53780E+1	-2.86937E+0																	
3.11354E+1	3.57525E+1	-2.87557E+0																	
3.10003E+1	3.61255E+1	-2.88765E+0																	
